ID,First Name,Last Name,DOB,Role,Moeny Available,Flights Pruchased,Miner Air Membership,Username,Password
112,Logan,Palmer,12/8/78,Employee,135.01000000000045,5,true,loganpalmer,Fun!23
875,John,House,4/29/18,Employee,385.1999999999999,3,false,johnhouse,Fun!23
926,Dalton,Bryant,2/2/00,Employee,2330.6799999999994,4,true,daltonbryant,Fun!23
174,Sandra,Rogers,3/31/47,Employee,392.9849999999999,4,true,sandrarogers,Fun!23
446,Ryan,Wilkins,7/17/08,Employee,3605.8799999999983,7,false,ryanwilkins,Fun!23
625,Anthony,Carson,3/28/56,Employee,2345.3349999999987,8,true,anthonycarson,Fun!23
240,Joel,Arellano,9/24/31,Employee,28.144999999999754,6,true,joelarellano,Fun!23
225,Robert,Park,6/5/11,Employee,1879.2800000000002,5,true,robertpark,Fun!23
986,Michael,Johnson,2/6/00,Employee,203.62999999999965,5,false,michaeljohnson,Fun!23
193,Jeremy,Morris,12/26/79,Employee,261.53250000000025,4,true,jeremymorris,Fun!23
991,Emily,Jackson,7/8/86,Employee,5722.6799999999985,2,false,emilyjackson,Fun!23
733,Michael,Nunez,2/11/99,Employee,457.00999999999874,5,false,michaelnunez,Fun!23
444,David,Davila,5/27/88,Employee,676.8399999999988,5,false,daviddavila,Fun!23
84,Christina,Valtierra,12/15/12,Employee,273.2099999999996,5,false,christinavaltierra,Fun!23
537,Darlene,Russell,10/20/75,Employee,9763.03,4,false,darlenerussell,Fun!23
136,Jeffrey,Weiss,2/19/87,Employee,1184.3499999999995,7,false,jeffreyweiss,Fun!23
434,Kristina,Patrick,2/16/05,Employee,425.98999999999796,10,false,kristinapatrick,Fun!23
337,Chelsea,Porter,4/3/40,Employee,3924.4399999999996,6,false,chelseaporter,Fun!23
992,Paul,Salas,4/22/63,Employee,885.9299999999996,2,false,paulsalas,Fun!23
668,Brittany,Richard,1/15/66,Employee,260.8299999999999,3,false,brittanyrichard,Fun!23
397,Krystal,Thompson,8/24/09,Employee,1033.5899999999997,1,false,krystalthompson,Fun!23
484,Julian,Gutierrez,8/10/15,Employee,18.119999999999948,3,false,juliangutierrez,Fun!23
640,Christopher,Fields,12/2/56,Employee,879.0749999999991,3,true,christopherfields,Fun!23
702,John,Hill,5/22/82,Employee,342.75000000000114,12,false,johnhill,Fun!23
247,David,Gross,12/1/12,Employee,312.6300000000008,4,false,davidgross,Fun!23
53,Alondra,GonzalezAyala,4/12/04,Employee,1492.6225,2,true,alondragonzalezayala,Fun!23
104,Robert,Preston,9/25/10,Employee,1206.2900000000004,3,true,robertpreston,Fun!23
782,Alexandra,Simpson,5/3/97,Employee,144.92999999999927,7,false,alexandrasimpson,Fun!23
505,Angela,Lang,3/27/82,Employee,168.07000000000005,3,false,angelalang,Fun!23
868,Sandra,Sutton,5/25/21,Employee,100.20749999999794,10,true,sandrasutton,Fun!23
117,Christopher,Norris,1/18/64,Employee,123.76999999999862,9,false,christophernorris,Fun!23
195,Nicholas,Anderson,10/5/23,Employee,49.63000000000011,4,false,nicholasanderson,Fun!23
102,Erica,Harrison,6/18/10,Employee,290.8499999999998,4,false,ericaharrison,Fun!23
490,Jose,Evans,10/2/62,Employee,140.67000000000098,5,true,joseevans,Fun!23
771,Michelle,Ray,1/2/19,Employee,1006.1300000000003,8,true,michelleray,Fun!23
604,Victor,Ross,8/11/00,Employee,242.12499999999858,4,true,victorross,Fun!23
368,Christopher,Foster,3/30/38,Employee,131.32000000000016,7,false,christopherfoster,Fun!23
729,Willie,Hobbs,3/7/08,Employee,290.4725000000017,5,true,williehobbs,Fun!23
443,Gregory,Carr,4/20/51,Employee,204.96999999999935,3,false,gregorycarr,Fun!23
916,James,Watson,1/27/65,Employee,469.57749999999953,4,true,jameswatson,Fun!23
856,George,Gilbert,12/21/76,Employee,1936.9224999999997,10,true,georgegilbert,Fun!23
332,Amanda,Shepherd,2/3/53,Employee,1417.21,4,true,amandashepherd,Fun!23
843,Kevin,Tran,5/13/60,Employee,55.680000000000746,4,false,kevintran,Fun!23
524,Tiffany,Davis,10/1/99,Employee,173.54999999999916,9,false,tiffanydavis,Fun!23
96,Sean,Klein,2/26/82,Employee,8652.3425,5,true,seanklein,Fun!23
436,Rebecca,Brown,11/19/09,Employee,792.8600000000006,7,false,rebeccabrown,Fun!23
471,Alyssa,Reese,7/15/50,Employee,121.95999999999998,2,false,alyssareese,Fun!23
867,Christian,Ellis,12/1/27,Employee,1101.8925000000002,6,true,christianellis,Fun!23
568,Dylan,Lopez,2/14/58,Employee,121.289999999999,6,false,dylanlopez,Fun!23
972,Douglas,Mckay,11/6/11,Employee,1459.4574999999995,8,true,douglasmckay,Fun!23
659,Brandon,Flores,4/3/73,Employee,67.90499999999997,7,true,brandonflores,Fun!23
584,Andrew,Torres,9/17/85,Employee,2376.7375000000006,9,true,andrewtorres,Fun!23
766,Rachel,Hart,1/6/34,Employee,356.9800000000005,1,false,rachelhart,Fun!23
279,Mario,Walker,6/2/91,Employee,252.29000000000008,6,false,mariowalker,Fun!23
753,Anita,Fletcher,2/25/26,Employee,369.78,4,false,anitafletcher,Fun!23
163,Jennifer,Williams,4/18/30,Employee,1090.8725000000022,8,true,jenniferwilliams,Fun!23
695,Christina,Dodson,10/25/43,Employee,610.1200000000013,3,true,christinadodson,Fun!23
59,Daniel,Lucio,2/26/67,Employee,281.2824999999998,7,true,daniellucio,Fun!23
701,John,Blair,3/1/85,Employee,13.817499999999654,3,true,johnblair,Fun!23
362,Dakota,Bender,2/23/87,Employee,225.11000000000035,4,false,dakotabender,Fun!23
996,Shawn,Santos,3/30/23,Employee,761.5499999999981,9,false,shawnsantos,Fun!23
851,Alexander,Wilson,11/16/52,Employee,5173.78,1,true,alexanderwilson,Fun!23
583,Phillip,Brown,8/6/69,Employee,501.40499999999935,7,true,phillipbrown,Fun!23
569,Martin,Edwards,5/19/91,Employee,911.2299999999996,2,false,martinedwards,Fun!23
512,Mary,Chapman,2/5/64,Employee,522.0750000000005,3,true,marychapman,Fun!23
721,Carmen,Hays,1/23/85,Employee,1523.8899999999999,3,false,carmenhays,Fun!23
510,Edward,Jackson,6/13/37,Employee,0.9399999999990314,7,false,edwardjackson,Fun!23
473,Brian,Lopez,8/6/52,Employee,4535.4075,3,true,brianlopez,Fun!23
141,Gail,Parker,12/22/26,Employee,385.0600000000022,4,true,gailparker,Fun!23
176,Andrew,Garcia,12/30/39,Employee,1317.950000000001,5,false,andrewgarcia,Fun!23
764,Michael,Flores,3/23/99,Employee,14.095000000000823,4,true,michaelflores,Fun!23
290,Matthew,Perez,8/23/70,Employee,541.0999999999999,4,false,matthewperez,Fun!23
917,Kara,Summers,4/24/81,Employee,244.73250000000007,6,true,karasummers,Fun!23
44,Bryan,Arriaga,12/22/73,Employee,483.8975000000006,11,true,bryanarriaga,Fun!23
804,Michelle,Griffin,1/13/00,Employee,1474.3599999999992,5,true,michellegriffin,Fun!23
823,Tanya,Turner,12/23/06,Employee,97.17499999999995,2,true,tanyaturner,Fun!23
955,Amy,Hall,7/21/65,Employee,334.6799999999996,8,false,amyhall,Fun!23
128,Michelle,Holland,1/29/19,Employee,392.91999999999985,2,false,michelleholland,Fun!23
383,Thomas,Elliott,1/5/20,Employee,390.52999999999975,4,false,thomaselliott,Fun!23
580,Theresa,Clark,4/27/30,Employee,156.31999999999937,4,false,theresaclark,Fun!23
794,Erin,Jones,6/15/42,Employee,743.4800000000008,8,false,erinjones,Fun!23
840,Sandra,Newton,1/19/84,Employee,404.01,3,false,sandranewton,Fun!23
89,Jeffrey,Walls,2/3/52,Employee,74.40000000000146,8,false,jeffreywalls,Fun!23
559,Bobby,Gonzales,9/13/32,Employee,423.64500000000044,7,true,bobbygonzales,Fun!23
367,Misty,Horton,1/31/46,Employee,331.8100000000003,5,false,mistyhorton,Fun!23
369,Carrie,Bennett,3/26/65,Employee,2960.5899999999997,5,true,carriebennett,Fun!23
780,Hayden,Mcdaniel,10/9/02,Employee,92.78000000000011,3,true,haydenmcdaniel,Fun!23
266,David,Thomas,12/9/33,Employee,144.31250000000188,4,true,davidthomas,Fun!23
285,Jacqueline,Dunn,6/15/54,Employee,84.6299999999996,5,false,jacquelinedunn,Fun!23
553,William,Evans,2/9/99,Employee,324.09499999999974,5,true,williamevans,Fun!23
1025,Maria,Kelly,2/15/17,Employee,6002.2775,4,true,mariakelly,Fun!23
60,Ashley,Magallanes,10/18/27,Employee,961.5775000000001,3,true,ashleymagallanes,Fun!23
515,Wendy,Campos,11/8/40,Employee,1.5750000000000455,4,true,wendycampos,Fun!23
297,Adam,Maldonado,9/10/32,Employee,458.9000000000001,3,false,adammaldonado,Fun!23
251,Darin,Porter,4/28/05,Employee,883.7199999999998,8,false,darinporter,Fun!23
1036,Shelly,Jones,11/23/85,Employee,1011.9674999999997,2,true,shellyjones,Fun!23
72,Jorge,RodriguezOrtega,7/8/55,Employee,1857.2600000000002,5,true,jorgerodriguezortega,Fun!23
1028,Stephen,Peters,7/6/71,Employee,4439.029999999999,4,false,stephenpeters,Fun!23
375,Jeremiah,Williamson,6/9/80,Employee,991.5,4,false,jeremiahwilliamson,Fun!23
263,Brian,Castillo,4/10/32,Employee,3303.569999999998,7,false,briancastillo,Fun!23
477,Amy,Rodriguez,10/9/44,Employee,802.3349999999997,8,true,amyrodriguez,Fun!23
350,Deborah,Hunt,2/10/78,Employee,27.587499999999636,4,true,deborahhunt,Fun!23
1001,Ryan,Peterson,11/5/94,Employee,289.45250000000124,4,true,ryanpeterson,Fun!23
431,Emma,Padilla,9/8/09,Employee,132.09999999999968,9,false,emmapadilla,Fun!23
904,Jennifer,Huang,9/16/28,Employee,230.03749999999945,5,true,jenniferhuang,Fun!23
998,Elizabeth,Medina,2/18/28,Employee,27.630000000000337,3,false,elizabethmedina,Fun!23
749,Brittney,Daniel,9/9/65,Employee,2257.9249999999993,8,true,brittneydaniel,Fun!23
770,Laurie,Mendoza,1/20/83,Employee,325.39500000000044,1,true,lauriemendoza,Fun!23
435,Raymond,Woodward,7/5/27,Employee,632.8000000000005,3,false,raymondwoodward,Fun!23
74,Eduardo,Romero,3/8/35,Employee,5057.949999999999,5,false,eduardoromero,Fun!23
508,Michaela,Miranda,7/24/51,Employee,320.6199999999995,6,false,michaelamiranda,Fun!23
962,Vincent,Harrison,7/14/33,Employee,37.530000000000086,4,false,vincentharrison,Fun!23
380,Shane,Arnold,9/13/72,Employee,729.3799999999999,5,false,shanearnold,Fun!23
319,Jade,Crawford,11/25/80,Employee,926.6224999999995,5,true,jadecrawford,Fun!23
93,Robert,Lyons,4/1/83,Employee,203.30999999999972,4,false,robertlyons,Fun!23
265,Karen,Zhang,2/26/12,Employee,5340.079999999999,6,true,karenzhang,Fun!23
734,Douglas,Bryant,9/30/55,Employee,262.69999999999936,7,false,douglasbryant,Fun!23
1002,Andrew,Hall,5/18/34,Employee,119.90250000000015,4,true,andrewhall,Fun!23
989,Zachary,Campbell,4/9/48,Employee,7556.849999999999,3,false,zacharycampbell,Fun!23
345,Patricia,Glenn,3/29/44,Employee,3598.98,4,false,patriciaglenn,Fun!23
523,Kim,Contreras,10/12/70,Employee,1419.4225000000001,6,true,kimcontreras,Fun!23
1027,Erin,Barton,1/8/73,Employee,346.2,7,false,erinbarton,Fun!23
984,Monica,Sullivan,9/23/74,Employee,395.78999999999974,2,false,monicasullivan,Fun!23
690,Carl,Foley,5/6/84,Employee,205.8749999999999,4,true,carlfoley,Fun!23
398,Benjamin,Ramirez,4/12/00,Employee,454.55500000000086,4,true,benjaminramirez,Fun!23
567,Barbara,Lane,8/9/78,Employee,95.86999999999989,3,false,barbaralane,Fun!23
513,Colleen,Torres,8/21/99,Employee,7542.307500000001,3,true,colleentorres,Fun!23
714,Timothy,Jones,4/21/57,Employee,192.29499999999996,5,true,timothyjones,Fun!23
416,Hunter,Moore,12/12/85,Employee,141.57000000000136,6,false,huntermoore,Fun!23
739,Jennifer,Bailey,11/5/77,Employee,103.97000000000062,3,true,jenniferbailey,Fun!23
